Starting...
temp =  66.0 mash time =  10 pump setting =  75 %
67.4 , 546.24 , -1.9
67.4 , 547.06 , -1.9
67.4 , 547.88 , -1.9
67.4 , 548.7 , -1.9
67.4 , 549.52 , -1.9
67.3 , 550.34 , -1.675
67.3 , 551.16 , -1.775
67.3 , 551.98 , -1.775
67.3 , 552.8 , -1.775
67.3 , 553.62 , -1.775
67.3 , 554.44 , -1.775
67.3 , 555.26 , -1.775
67.3 , 556.08 , -1.775
67.3 , 556.9 , -1.775
67.3 , 557.72 , -1.775
67.2 , 558.54 , -1.55
67.2 , 559.36 , -1.65
67.2 , 560.18 , -1.65
67.1 , 561.0 , -1.425
67.1 , 561.82 , -1.525
67.1 , 562.64 , -1.525
67.1 , 563.46 , -1.525
67.1 , 564.28 , -1.525
67.1 , 565.1 , -1.525
67.0 , 565.92 , -1.3
66.9 , 566.74 , -1.175
66.9 , 567.56 , -1.275
66.8 , 568.38 , -1.05
66.8 , 569.2 , -1.15
66.7 , 570.02 , -0.925
66.6 , 570.84 , -0.8
66.6 , 571.66 , -0.9
66.6 , 572.48 , -0.9
66.6 , 573.3 , -0.9
66.6 , 574.12 , -0.9
66.5 , 574.94 , -0.675
66.5 , 575.76 , -0.775
66.4 , 576.58 , -0.55
66.4 , 577.4 , -0.65
66.4 , 578.22 , -0.65
66.3 , 579.04 , -0.425
66.3 , 579.86 , -0.525
66.3 , 580.68 , -0.525
66.3 , 581.5 , -0.525
66.2 , 582.32 , -0.3
66.2 , 583.14 , -0.4
66.2 , 583.96 , -0.4
66.2 , 584.78 , -0.4
66.1 , 585.6 , -0.175
66.1 , 586.42 , -0.275
66.1 , 587.24 , -0.275
66.1 , 588.06 , -0.275
66.0 , 588.88 , -0.05
65.9 , 589.7 , 0.105
65.9 , 590.52 , 0.035
65.9 , 591.34 , 0.065
65.9 , 592.16 , 0.095
65.8 , 592.98 , 0.38
65.8 , 593.8 , 0.34
65.8 , 594.62 , 0.4
65.8 , 595.44 , 0.46
65.8 , 596.26 , 0.52
65.8 , 597.08 , 0.58
65.8 , 597.9 , 0.64
65.8 , 598.72 , 0.7
65.8 , 599.54 , 0.76
65.7 , 600.36 , 1.075
finished
